run_id                                          , timestamp      , __training, batch_size, buffer_size, beta  , epsilon, lambd             , num_epoch, learning_rate, behavior_name, env_path                                                                            , max_steps, seed, time_horizon, summary_freq, num_layers, cpu_count, ram_gb, gpu_name, gpu_mem_gb, mean_reward, platform                    , user
20251119-031250-3DBall-ppo-lr0.0003-bs2048,20251119-031250,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-031614-3DBall-ppo-lr0.0003-bs2048,20251119-031614,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-031940-3DBall-ppo-lr0.0003-bs2048,20251119-031940,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-032304-3DBall-ppo-lr0.0003-bs2048,20251119-032304,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-032628-3DBall-ppo-lr0.0003-bs2048,20251119-032628,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-032953-3DBall-ppo-lr0.0003-bs2048,20251119-032953,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-033316-3DBall-ppo-lr0.0003-bs2048,20251119-033316,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-033647-3DBall-ppo-lr0.0003-bs2048,20251119-033647,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-034017-3DBall-ppo-lr0.0003-bs2048,20251119-034017,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-034348-3DBall-ppo-lr0.0003-bs2048,20251119-034348,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-034719-3DBall-ppo-lr0.0003-bs2048,20251119-034719,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-035050-3DBall-ppo-lr0.0003-bs2048,20251119-035050,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-035421-3DBall-ppo-lr0.0003-bs2048,20251119-035421,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-035803-3DBall-ppo-lr0.0003-bs2048,20251119-035803,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-040152-3DBall-ppo-lr0.0003-bs2048,20251119-040152,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-040527-3DBall-ppo-lr0.0003-bs2048,20251119-040527,ppo,2048,10240.0,0.0005,0.2,0.95,7.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-040858-3DBall-ppo-lr0.0003-bs2048,20251119-040858,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-041236-3DBall-ppo-lr0.0003-bs2048,20251119-041236,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-041936-3DBall-ppo-lr0.0003-bs2048,20251119-041936,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-042748-3DBall-ppo-lr0.0003-bs2048,20251119-042748,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-043603-3DBall-ppo-lr0.0003-bs2048,20251119-043603,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-044415-3DBall-ppo-lr0.0003-bs2048,20251119-044415,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-045227-3DBall-ppo-lr0.0003-bs2048,20251119-045227,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-074402-3DBall-ppo-lr0.0003-bs2048,20251119-074402,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-074902-3DBall-ppo-lr0.0003-bs2048,20251119-074902,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-075237-3DBall-ppo-lr0.0003-bs2048,20251119-075237,ppo,2048,10240.0,0.0005,0.2,0.95,8.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-075614-3DBall-ppo-lr0.0003-bs2048,20251119-075614,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-081456-3DBall-ppo-lr0.0003-bs2048,20251119-081456,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-083118-3DBall-ppo-lr0.0003-bs2048,20251119-083118,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-083515-3DBall-ppo-lr0.0003-bs2048,20251119-083515,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-083908-3DBall-ppo-lr0.0003-bs2048,20251119-083908,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-084302-3DBall-ppo-lr0.0003-bs2048,20251119-084302,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-084656-3DBall-ppo-lr0.0003-bs2048,20251119-084656,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-085046-3DBall-ppo-lr0.0003-bs2048,20251119-085046,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-085436-3DBall-ppo-lr0.0003-bs2048,20251119-085436,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-085824-3DBall-ppo-lr0.0003-bs2048,20251119-085824,ppo,2048,10240.0,0.0005,0.2,0.95,9.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-090223-3DBall-ppo-lr0.0003-bs2048,20251119-090223,ppo,2048,10240.0,0.0005,0.2,0.95,10.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.05,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-090623-3DBall-ppo-lr0.0003-bs2048,20251119-090623,ppo,2048,10240.0,0.0005,0.2,0.95,10.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.05,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-091025-3DBall-ppo-lr0.0003-bs2048,20251119-091025,ppo,2048,10240.0,0.0005,0.2,0.95,10.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.05,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-091424-3DBall-ppo-lr0.0003-bs2048,20251119-091424,ppo,2048,10240.0,0.0005,0.2,0.95,10.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.05,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-091820-3DBall-ppo-lr0.0003-bs2048,20251119-091820,ppo,2048,10240.0,0.0005,0.2,0.95,10.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.05,macOS-15.6.1-arm64-arm-64bit,mariamkamara
